"";"diputadoId";"nombre";"distrito";"bloqueId";"color";"bloque";"bloqueAbreviado";"periodo";"cluster"
"799";799;"VELARDE, Marta Sylvia";"Santiago del Estero";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2005;3
"8002";800;"VENICA, Pedro Antonio";"Formosa";128;"#ffffff";"Ricardo Balbin";"Ricardo Balbin";2005;1
"8082";808;"VILLAVERDE, Jorge Antonio";"Buenos Aires";113;"#ffffff";"Peronista Federal";"Peronista Federal";2005;1
"8092";809;"VITALE, Domingo";"Buenos Aires";74;"#1f77b4";"Justicialista";"Justicialista";2005;3
"8122";812;"WALSH, Patricia";"Cdad.Aut.Bs.As.";72;"#ffffff";"Izquierda Unida";"Izquierda Unida";2005;3
"814";814;"WEST, Mariano Federíco";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2005;3
"8152";815;"WILDER, Ricardo";"Tierra del Fuego";50;"#ffffff";"Frente de Unidad Provincial";"Frente de Unidad Provincial";2005;1
"8222";822;"ZAMORA, Luis Fernando";"Cdad.Aut.Bs.As.";5;"#ffffff";"Autodeterminación y Libertad";"Autodeterminación y Libertad";2005;1
"823";823;"ZANCADA, Pablo";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2005;4
"825";825;"ZBAR, Agustín";"Cdad.Aut.Bs.As.";147;"#d62728";"Unión Cívica Radical";"UCR";2005;3
"8282";828;"ZIMMERMANN, Víctor";"Chaco";147;"#d62728";"Unión Cívica Radical";"UCR";2005;2
"8292";829;"ZOTTOS, Miguel Andrés Costas";"Salta";127;"#ffffff";"Renovador de Salta";"Renovador de Salta";2005;1
"3";3;"#, Legislador a Designar";"Chubut";90;"#ffffff";"No Integra Bloque";"No Integra Bloque";2006;1
"41";4;"#, Legislador a Designar";"Córdoba";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2006;1
"5";5;"#, Legislador a Designar";"Santa Cruz";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2006;1
"7";7;"#, Legislador a Designar";"Santiago del Estero";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2006;2
"117";11;"ABDALA, Josefina";"Mendoza";147;"#d62728";"Unión Cívica Radical";"UCR";2006;2
"128";12;"ACCASTELLO, Eduardo";"Córdoba";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2006;3
